,AdID,AdURL,AdText,HostedPage,Impressions,Currency,AdSpending,toxicity,identityAttack,insult
204,245810569960580,https://www.facebook.com/ads/archive/render_ad/?id=245810569960580&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Pharmaceutical products should be MADE in the USA!  AMAC supports the health and safety of all Americans by encouraging Congress to decrease our nation’s dependence on Chinese drugs!  Please join us in this vital fight by becoming an AMAC member today!  Recent events have highlighted the danger of relying on a hostile communist regime for essential pharmaceutical production.  Don’t wait on the sidelines for when the next emergency hits and our nation does not have access to the drugs we need to ensure our national security.  Join AMAC, the CONSERVATIVE alternative to AARP, and have a voice in shaping conservative policy that will ensure the health and vitality or our nation!!!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Not only do you have an ADVOCATE in Washington, but SAVE MONEY by taking advantage of these great benefits. Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
205,610209662921993,https://www.facebook.com/ads/archive/render_ad/?id=610209662921993&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
206,662075797704104,https://www.facebook.com/ads/archive/render_ad/?id=662075797704104&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
207,274755357028414,https://www.facebook.com/ads/archive/render_ad/?id=274755357028414&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
208,1166029540405898,https://www.facebook.com/ads/archive/render_ad/?id=1166029540405898&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"In times like these we need conservatives to step up and take the lead to see our country through!  Your membership with AMAC gives you an opportunity to be counted with more than 2 million other conservative patriots who are fighting for the America we love.  Throw your support behind an organization that shares your values!  Become a member today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
209,170342584363649,https://www.facebook.com/ads/archive/render_ad/?id=170342584363649&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,1999,USD,99,0,0,1
210,176396600332049,https://www.facebook.com/ads/archive/render_ad/?id=176396600332049&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD, ,U.S. Census Bureau,999,USD,99,0,0,0
211,238899027393472,https://www.facebook.com/ads/archive/render_ad/?id=238899027393472&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"A PATRIOTIC call to move pharmaceutical production back to the USA!  We cannot afford to wait for the next disaster to take action!  AMAC, the CONSERVATIVE alternative to AARP, is fighting for the health and safety of ALL Americans by demanding that our nation reduces its dependence on foreign produced pharmaceuticals, especially those made by hostile communist regimes!  Join with over 2 million members to have a voice on this issue and many others that are important to conservative seniors.  Not only do you have a voice in Washington, but you get to take advantage of great member benefits to help SAVE you MONEY in a challenging time!  MADE in the USA, it’s time we band together to make it happen! Join AMAC today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
212,586748698630994,https://www.facebook.com/ads/archive/render_ad/?id=586748698630994&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"In times like these we need conservatives to step up and take the lead to see our country through!  Your membership with AMAC gives you an opportunity to be counted with more than 2 million other conservative patriots who are fighting for the America we love.  Throw your support behind an organization that shares your values!  Become a member today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
213,249981962982988,https://www.facebook.com/ads/archive/render_ad/?id=249981962982988&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"In times like these we need conservatives to step up and take the lead to see our country through!  Your membership with AMAC gives you an opportunity to be counted with more than 2 million other conservative patriots who are fighting for the America we love.  Throw your support behind an organization that shares your values!  Become a member today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
214,294515878226311,https://www.facebook.com/ads/archive/render_ad/?id=294515878226311&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Pharmaceutical products should be MADE in the USA!  AMAC supports the health and safety of all Americans by encouraging Congress to decrease our nation’s dependence on Chinese drugs!  Please join us in this vital fight by becoming an AMAC member today!  Recent events have highlighted the danger of relying on a hostile communist regime for essential pharmaceutical production.  Don’t wait on the sidelines for when the next emergency hits and our nation does not have access to the drugs we need to ensure our national security.  Join AMAC, the CONSERVATIVE alternative to AARP, and have a voice in shaping conservative policy that will ensure the health and vitality or our nation!!!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Not only do you have an ADVOCATE in Washington, but SAVE MONEY by taking advantage of these great benefits. Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
215,610504983007478,https://www.facebook.com/ads/archive/render_ad/?id=610504983007478&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"In times like these we need conservatives to step up and take the lead to see our country through!  Your membership with AMAC gives you an opportunity to be counted with more than 2 million other conservative patriots who are fighting for the America we love.  Throw your support behind an organization that shares your values!  Become a member today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
216,628605517725803,https://www.facebook.com/ads/archive/render_ad/?id=628605517725803&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD, ,U.S. Census Bureau,999,USD,99,0,0,0
217,661550114394364,https://www.facebook.com/ads/archive/render_ad/?id=661550114394364&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"In times like these we need conservatives to step up and take the lead to see our country through!  Your membership with AMAC gives you an opportunity to be counted with more than 2 million other conservative patriots who are fighting for the America we love.  Throw your support behind an organization that shares your values!  Become a member today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
218,676031536516612,https://www.facebook.com/ads/archive/render_ad/?id=676031536516612&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
219,2331921690243880,https://www.facebook.com/ads/archive/render_ad/?id=2331921690243880&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
220,275171920324744,https://www.facebook.com/ads/archive/render_ad/?id=275171920324744&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Pharmaceutical products should be MADE in the USA!  AMAC supports the health and safety of all Americans by encouraging Congress to decrease our nation’s dependence on Chinese drugs!  Please join us in this vital fight by becoming an AMAC member today!  Recent events have highlighted the danger of relying on a hostile communist regime for essential pharmaceutical production.  Don’t wait on the sidelines for when the next emergency hits and our nation does not have access to the drugs we need to ensure our national security.  Join AMAC, the CONSERVATIVE alternative to AARP, and have a voice in shaping conservative policy that will ensure the health and vitality or our nation!!!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Not only do you have an ADVOCATE in Washington, but SAVE MONEY by taking advantage of these great benefits. Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
221,308393340149867,https://www.facebook.com/ads/archive/render_ad/?id=308393340149867&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
222,376919969899816,https://www.facebook.com/ads/archive/render_ad/?id=376919969899816&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
223,2756335117983379,https://www.facebook.com/ads/archive/render_ad/?id=2756335117983379&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"In times like these we need conservatives to step up and take the lead to see our country through!  Your membership with AMAC gives you an opportunity to be counted with more than 2 million other conservative patriots who are fighting for the America we love.  Throw your support behind an organization that shares your values!  Become a member today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
224,377197546517330,https://www.facebook.com/ads/archive/render_ad/?id=377197546517330&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
225,680451386069245,https://www.facebook.com/ads/archive/render_ad/?id=680451386069245&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Pharmaceutical products should be MADE in the USA!  AMAC supports the health and safety of all Americans by encouraging Congress to decrease our nation’s dependence on Chinese drugs!  Please join us in this vital fight by becoming an AMAC member today!  Recent events have highlighted the danger of relying on a hostile communist regime for essential pharmaceutical production.  Don’t wait on the sidelines for when the next emergency hits and our nation does not have access to the drugs we need to ensure our national security.  Join AMAC, the CONSERVATIVE alternative to AARP, and have a voice in shaping conservative policy that will ensure the health and vitality or our nation!!!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Not only do you have an ADVOCATE in Washington, but SAVE MONEY by taking advantage of these great benefits. Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
226,2604722419770062,https://www.facebook.com/ads/archive/render_ad/?id=2604722419770062&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Calling all PATRIOTS!  We are fighting to save the America we love!  With over 2 million members strong and growing everyday, we are making an impact to shape the policy that affects us all!  Join AMAC, the CONSERVATIVE alternative to AARP and be a voice for freedom! We don’t have to roll over and believe there is nothing we can do to help our country.  Being a part of a great organization like AMAC gives us the opportunity to make a difference!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
227,235561284210237,https://www.facebook.com/ads/archive/render_ad/?id=235561284210237&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"A PATRIOTIC call to move pharmaceutical production back to the USA!  We cannot afford to wait for the next disaster to take action!  AMAC, the CONSERVATIVE alternative to AARP, is fighting for the health and safety of ALL Americans by demanding that our nation reduces its dependence on foreign produced pharmaceuticals, especially those made by hostile communist regimes!  Join with over 2 million members to have a voice on this issue and many others that are important to conservative seniors.  Not only do you have a voice in Washington, but you get to take advantage of great member benefits to help SAVE you MONEY in a challenging time!  MADE in the USA, it’s time we band together to make it happen! Join AMAC today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
228,274023156972055,https://www.facebook.com/ads/archive/render_ad/?id=274023156972055&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"Pharmaceutical products should be MADE in the USA!  AMAC supports the health and safety of all Americans by encouraging Congress to decrease our nation’s dependence on Chinese drugs!  Please join us in this vital fight by becoming an AMAC member today!  Recent events have highlighted the danger of relying on a hostile communist regime for essential pharmaceutical production.  Don’t wait on the sidelines for when the next emergency hits and our nation does not have access to the drugs we need to ensure our national security.  Join AMAC, the CONSERVATIVE alternative to AARP, and have a voice in shaping conservative policy that will ensure the health and vitality or our nation!!!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Not only do you have an ADVOCATE in Washington, but SAVE MONEY by taking advantage of these great benefits. Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
229,280538033337777,https://www.facebook.com/ads/archive/render_ad/?id=280538033337777&access_token=EAAQIiNlxAggBAGGAoP8ahml7no83pQJqQsq7FoaeTmsD3JZCu5AkVsECsRZByGU4D8DkYzZBAo2ZAlTR9q06uDgoLW2eVMV0F8XEnkgeReKT8IRReVW8q4KzfAfT3W0N6TsbZA9LdlNQ6Qtquab1ZBeQFZBKcSxNOUZD,"In times like these we need conservatives to step up and take the lead to see our country through!  Your membership with AMAC gives you an opportunity to be counted with more than 2 million other conservative patriots who are fighting for the America we love.  Throw your support behind an organization that shares your values!  Become a member today!

AMAC is the CONSERVATIVE alternative to AARP.  

Click this link: https://amac.us/chicks or call 888-262-2006

Here are just a few of the member benefits waiting for you:
Prescription Discounts
Medicare Insurance Plans
Dental and Vision Plans
Auto and Home Insurance
Roadside Assistance
Discounts (Travel, Lodging, Rental Cars, Restaurants)
Financial Planning",Chicks On The Right,999,USD,99,0,0,1
